epoch,timestamp,vm_count,workload_variation,prediction_risk,adaptive_signal,adaptive_mode,exploration_probability,standard_fitness,adaptive_fitness,standard_time_ms,adaptive_time_ms,standard_feasible,adaptive_feasible,standard_placement,adaptive_placement
878,1378867200,7,0.092152,0.110514,0.099497,EXPLOITATION,0.259698,0.0303466675,0.0303466675,6.1081,2.5148,true,true,"[19, 19, 12, 19, 12, 19, 19]","[18, 18, 13, 18, 13, 18, 18]"
879,1378867500,7,0.082441,0.106486,0.092059,EXPLOITATION,0.255235,0.0303934927,0.0303934927,4.1212,2.3402,true,true,"[18, 18, 13, 18, 13, 18, 18]","[19, 19, 15, 19, 15, 19, 19]"
880,1378867800,7,0.066843,0.104214,0.081791,EXPLOITATION,0.249075,0.0303526862,0.0303526862,4.2811,2.4040,true,true,"[19, 19, 14, 19, 14, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
881,1378868100,7,0.060671,0.102343,0.077340,EXPLOITATION,0.246404,0.0303575145,0.0303575145,5.2746,1.9511,true,true,"[16, 16, 10, 16, 10, 16, 16]","[16, 16, 10, 16, 10, 16, 16]"
882,1378868400,7,0.064240,0.101371,0.079092,EXPLOITATION,0.247455,0.0304293709,0.0307782072,4.9016,1.8718,true,true,"[19, 14, 19, 19, 19, 14, 19]","[18, 18, 18, 14, 18, 18, 18]"
883,1378868700,7,0.064344,0.097400,0.077566,EXPLOITATION,0.246540,0.0303881256,0.0303881256,6.2827,2.0912,true,true,"[17, 17, 11, 17, 11, 17, 17]","[19, 19, 12, 19, 12, 19, 19]"
884,1378869000,7,0.064472,0.089229,0.074375,EXPLOITATION,0.244625,0.0303726301,0.0303726301,4.1741,1.9921,true,true,"[19, 19, 19, 19, 10, 19, 10]","[17, 17, 17, 17, 12, 17, 12]"
885,1378869300,7,0.064542,0.077586,0.069760,EXPLOITATION,0.241856,0.0303410234,0.0303417036,6.1737,2.0658,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 19, 19, 14, 19, 14]"
886,1378869600,7,0.064252,0.081000,0.070951,EXPLOITATION,0.242571,0.0303643837,0.0303643837,4.6669,2.5835,true,true,"[18, 18, 12, 18, 12, 18, 18]","[19, 19, 14, 19, 14, 19, 19]"
887,1378869900,7,0.064215,0.087929,0.073701,EXPLOITATION,0.244220,0.0303487990,0.0303487990,6.0414,2.7635,true,true,"[18, 18, 11, 18, 11, 18, 18]","[17, 17, 10, 17, 10, 17, 17]"
888,1378870200,7,0.064325,0.088229,0.073887,EXPLOITATION,0.244332,0.0303953922,0.0303942215,4.3881,1.9463,true,true,"[18, 18, 13, 18, 13, 18, 18]","[17, 11, 17, 17, 17, 11, 17]"
889,1378870500,7,0.064035,0.078271,0.069730,EXPLOITATION,0.241838,0.0303778873,0.0303778873,7.7912,2.0159,true,true,"[18, 18, 14, 18, 14, 18, 18]","[17, 17, 13, 17, 13, 17, 17]"
890,1378870800,7,0.064304,0.079929,0.070554,EXPLOITATION,0.242332,0.0304392595,0.0304518753,4.7304,1.9159,true,true,"[18, 13, 18, 18, 18, 13, 18]","[18, 18, 18, 18, 10, 18, 10]"
891,1378871100,7,0.070675,0.111171,0.086873,EXPLOITATION,0.252124,0.0303972109,0.0303972109,4.5703,3.3629,true,true,"[16, 16, 13, 16, 13, 16, 16]","[19, 19, 12, 19, 12, 19, 19]"
892,1378871400,7,0.067659,0.113229,0.085887,EXPLOITATION,0.251532,0.0303737101,0.0303766599,4.9520,2.3440,true,true,"[16, 12, 16, 16, 16, 12, 16]","[18, 18, 10, 18, 10, 18, 18]"
893,1378871700,7,0.068041,0.117543,0.087842,EXPLOITATION,0.252705,0.0304869726,0.0304611481,4.2856,3.4301,true,true,"[18, 18, 18, 18, 12, 18, 12]","[18, 10, 18, 18, 18, 10, 18]"
894,1378872000,7,0.068310,0.113700,0.086466,EXPLOITATION,0.251879,0.0291760943,0.0291760943,4.8471,2.2404,true,true,"[16, 16, 16, 10, 16, 16, 16]","[16, 16, 16, 10, 16, 16, 16]"
895,1378872300,7,0.069559,0.111771,0.086444,EXPLOITATION,0.251866,0.0303919981,0.0303919981,4.5293,2.5859,true,true,"[16, 16, 13, 16, 13, 16, 16]","[16, 16, 13, 16, 13, 16, 16]"
896,1378872600,7,0.069446,0.096371,0.080216,EXPLOITATION,0.248130,0.0303984340,0.0304053681,4.7559,2.0338,true,true,"[18, 14, 18, 18, 18, 14, 18]","[17, 17, 17, 17, 12, 17, 12]"
897,1378872900,7,0.069458,0.098371,0.081024,EXPLOITATION,0.248614,0.0303511441,0.0303511441,4.2820,2.0089,true,true,"[18, 18, 15, 18, 15, 18, 18]","[17, 17, 14, 17, 14, 17, 17]"
898,1378873200,7,0.065447,0.095300,0.077388,EXPLOITATION,0.246433,0.0303837892,0.0303837892,6.6909,2.7162,true,true,"[18, 10, 18, 18, 18, 10, 18]","[19, 12, 19, 19, 19, 12, 19]"
899,1378873500,7,0.065355,0.143157,0.096476,EXPLOITATION,0.257885,0.0291628278,0.0291628278,4.7567,2.4039,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 13, 19, 13, 19, 19]"
900,1378873800,7,0.064894,0.140029,0.094948,EXPLOITATION,0.256969,0.0291479477,0.0291479477,6.6880,3.2444,true,true,"[18, 18, 15, 18, 15, 18, 18]","[16, 16, 12, 16, 12, 16, 16]"
901,1378874100,7,0.062535,0.105657,0.079784,EXPLOITATION,0.247870,0.0303792833,0.0303792833,4.9354,2.2140,true,true,"[16, 16, 13, 16, 13, 16, 16]","[16, 16, 13, 16, 13, 16, 16]"
902,1378874400,7,0.063189,0.120814,0.086239,EXPLOITATION,0.251743,0.0291715091,0.0291715091,6.5761,2.5318,true,true,"[18, 18, 12, 18, 12, 18, 18]","[17, 17, 10, 17, 10, 17, 17]"
903,1378874700,7,0.061807,0.138714,0.092570,EXPLOITATION,0.255542,0.0303759086,0.0303759086,4.4707,2.5326,true,true,"[18, 18, 11, 18, 11, 18, 18]","[19, 19, 12, 19, 12, 19, 19]"
904,1378875000,7,0.062058,0.145243,0.095332,EXPLOITATION,0.257199,0.0303336085,0.0303336085,5.7941,2.3018,true,true,"[18, 18, 14, 18, 14, 18, 18]","[16, 16, 12, 16, 12, 16, 16]"
905,1378875300,7,0.062397,0.144714,0.095324,EXPLOITATION,0.257194,0.0303477930,0.0303477930,4.3124,2.5143,true,true,"[19, 19, 14, 19, 14, 19, 19]","[17, 17, 11, 17, 11, 17, 17]"
906,1378875600,7,0.060160,0.123757,0.085599,EXPLOITATION,0.251359,0.0303642768,0.0303642768,4.2064,3.7170,true,true,"[19, 19, 14, 19, 14, 19, 19]","[18, 18, 11, 18, 11, 18, 18]"
907,1378875900,7,0.061370,0.117271,0.083731,EXPLOITATION,0.250239,0.0303917794,0.0303917794,4.3659,2.2349,true,true,"[19, 19, 11, 19, 11, 19, 19]","[18, 18, 12, 18, 12, 18, 18]"
908,1378876200,7,0.061218,0.119629,0.084582,EXPLOITATION,0.250749,0.0304228343,0.0304292069,4.3225,2.0208,true,true,"[19, 11, 19, 19, 19, 11, 19]","[16, 16, 15, 16, 15, 16, 16]"
909,1378876500,7,0.061196,0.116514,0.083323,EXPLOITATION,0.249994,0.0303817680,0.0303817680,6.8613,2.3803,true,true,"[18, 18, 11, 18, 11, 18, 18]","[19, 19, 14, 19, 14, 19, 19]"
910,1378876800,7,0.115704,0.165743,0.135720,BALANCED,0.281432,0.0304504225,0.0304504225,4.5615,2.6116,true,true,"[18, 18, 18, 18, 10, 18, 10]","[18, 18, 18, 18, 10, 18, 10]"
911,1378877100,7,0.115673,0.121871,0.118153,BALANCED,0.270892,0.0303747972,0.0303747972,4.8299,2.5546,true,true,"[17, 17, 12, 17, 12, 17, 17]","[17, 17, 12, 17, 12, 17, 17]"
912,1378877400,7,0.115725,0.125529,0.119647,BALANCED,0.271788,0.0303885709,0.0303885709,4.4215,2.3451,true,true,"[19, 19, 12, 19, 12, 19, 19]","[16, 16, 11, 16, 11, 16, 16]"
913,1378877700,7,0.119148,0.125429,0.121660,BALANCED,0.272996,0.0291893533,0.0291914324,5.4470,2.5164,true,true,"[16, 16, 15, 16, 15, 16, 16]","[17, 17, 17, 12, 17, 17, 17]"
914,1378878000,7,0.119212,0.120629,0.119779,BALANCED,0.271867,0.0304269289,0.0304269289,4.8135,2.4767,true,true,"[18, 12, 18, 18, 18, 12, 18]","[17, 15, 17, 17, 17, 15, 17]"
915,1378878300,7,0.114488,0.136557,0.123316,BALANCED,0.273989,0.0303798480,0.0303798480,5.2211,4.2365,true,true,"[19, 19, 13, 19, 13, 19, 19]","[19, 19, 12, 19, 12, 19, 19]"
916,1378878600,7,0.114650,0.137514,0.123796,BALANCED,0.274277,0.0303594427,0.0303594427,4.5043,2.4417,true,true,"[19, 19, 13, 19, 13, 19, 19]","[18, 18, 15, 18, 15, 18, 18]"
917,1378878900,7,0.113287,0.128043,0.119189,BALANCED,0.271514,0.0291539848,0.0291539848,5.6761,2.8125,true,true,"[19, 19, 19, 19, 14, 19, 14]","[18, 18, 18, 18, 13, 18, 13]"
918,1378879200,7,0.112673,0.124543,0.117421,BALANCED,0.270453,0.0303797316,0.0303797316,4.7460,2.4395,true,true,"[18, 18, 18, 18, 15, 18, 15]","[18, 18, 18, 18, 10, 18, 10]"
919,1378879500,7,0.110387,0.128357,0.117575,BALANCED,0.270545,0.0303807241,0.0303807241,4.3330,4.7099,true,true,"[19, 19, 19, 19, 14, 19, 14]","[19, 19, 19, 19, 14, 19, 14]"
920,1378879800,7,0.110733,0.119143,0.114097,BALANCED,0.268458,0.0304280511,0.0304416840,4.6237,2.5776,true,true,"[19, 11, 19, 19, 19, 11, 19]","[18, 18, 18, 18, 10, 18, 10]"
921,1378880100,7,0.110885,0.116557,0.113154,BALANCED,0.267892,0.0303656551,0.0303632540,4.4037,3.4771,true,true,"[17, 17, 17, 17, 11, 17, 11]","[17, 15, 17, 17, 17, 15, 17]"
922,1378880400,7,0.116663,0.125657,0.120261,BALANCED,0.272157,0.0304288998,0.0304288998,4.3726,2.6320,true,true,"[18, 12, 18, 18, 18, 12, 18]","[19, 14, 19, 19, 19, 14, 19]"
923,1378880700,7,0.116859,0.123200,0.119395,BALANCED,0.271637,0.0303871468,0.0303871468,4.4837,4.0760,true,true,"[17, 17, 13, 17, 13, 17, 17]","[18, 18, 10, 18, 10, 18, 18]"
924,1378881000,7,0.116899,0.120386,0.118294,BALANCED,0.270976,0.0303742955,0.0303742955,6.3575,4.7182,true,true,"[17, 17, 17, 17, 12, 17, 12]","[19, 19, 19, 19, 10, 19, 10]"
925,1378881300,7,0.116734,0.132571,0.123069,BALANCED,0.273841,0.0303692913,0.0303692913,6.9534,2.4375,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
926,1378881600,7,0.116465,0.114243,0.115576,BALANCED,0.269346,0.0303722481,0.0303722481,4.5193,2.6518,true,true,"[16, 16, 10, 16, 10, 16, 16]","[17, 17, 10, 17, 10, 17, 17]"
927,1378881900,7,0.125965,0.140771,0.131887,BALANCED,0.279132,0.0304028655,0.0304028655,5.7239,2.6222,true,true,"[16, 16, 15, 16, 15, 16, 16]","[19, 19, 13, 19, 13, 19, 19]"
928,1378882200,7,0.179825,0.227900,0.199055,BALANCED,0.319433,0.0301870741,0.0301870741,4.5262,2.7661,true,true,"[19, 19, 14, 19, 14, 19, 19]","[16, 16, 15, 16, 15, 16, 16]"
929,1378882500,7,0.229767,0.256471,0.240449,BALANCED,0.344269,0.0302093337,0.0302093337,7.3793,3.0368,true,true,"[17, 17, 14, 17, 14, 17, 17]","[16, 16, 12, 16, 12, 16, 16]"
930,1378882800,7,0.237739,0.255257,0.244746,BALANCED,0.346848,0.0289893939,0.0289893939,4.3775,2.8715,true,true,"[18, 18, 18, 10, 18, 18, 18]","[18, 18, 18, 11, 18, 18, 18]"
931,1378883100,7,0.263439,0.290514,0.274269,EXPLORATION,0.364562,0.0302323368,0.0302320071,5.9734,3.0455,true,true,"[17, 17, 14, 17, 14, 17, 17]","[19, 19, 19, 19, 15, 19, 15]"
932,1378883400,7,0.269987,0.293700,0.279472,EXPLORATION,0.367683,0.0301875067,0.0301875067,4.4809,3.3541,true,true,"[16, 16, 13, 16, 13, 16, 16]","[16, 16, 14, 16, 14, 16, 16]"
933,1378883700,7,0.269978,0.253843,0.263524,EXPLORATION,0.358114,0.0303373968,0.0303373968,6.1160,3.8917,true,true,"[17, 17, 13, 17, 13, 17, 17]","[19, 19, 10, 19, 10, 19, 19]"
934,1378884000,7,0.228875,0.246000,0.235725,BALANCED,0.341435,0.0303215829,0.0303215829,4.4828,2.9461,true,true,"[16, 16, 15, 16, 15, 16, 16]","[18, 18, 13, 18, 13, 18, 18]"
935,1378884300,7,0.228903,0.217543,0.224359,BALANCED,0.334615,0.0303696018,0.0303696018,5.4478,2.9452,true,true,"[19, 19, 11, 19, 11, 19, 19]","[18, 18, 15, 18, 15, 18, 18]"
936,1378884600,7,0.230113,0.215114,0.224113,BALANCED,0.334468,0.0303422154,0.0303422154,4.1369,2.8310,true,true,"[18, 18, 12, 18, 12, 18, 18]","[18, 18, 12, 18, 12, 18, 18]"
937,1378884900,7,0.230281,0.208086,0.221403,BALANCED,0.332842,0.0303582872,0.0303582872,4.9333,2.9320,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 11, 18, 11, 18, 18]"
938,1378885200,7,0.230293,0.202286,0.219090,BALANCED,0.331454,0.0304123885,0.0304123885,4.3145,2.7265,true,true,"[19, 15, 19, 19, 19, 15, 19]","[16, 14, 16, 16, 16, 14, 16]"
939,1378885500,7,0.236046,0.205229,0.223719,BALANCED,0.334232,0.0291858967,0.0291858967,4.8420,3.9533,true,true,"[18, 18, 10, 18, 10, 18, 18]","[17, 17, 14, 17, 14, 17, 17]"
940,1378885800,7,0.237654,0.209643,0.226449,BALANCED,0.335870,0.0303500164,0.0303500164,4.6618,2.8127,true,true,"[19, 19, 14, 19, 14, 19, 19]","[19, 19, 14, 19, 14, 19, 19]"
941,1378886100,7,0.239142,0.207229,0.226376,BALANCED,0.335826,0.0303854765,0.0303854765,4.9094,4.0191,true,true,"[19, 19, 13, 19, 13, 19, 19]","[16, 16, 12, 16, 12, 16, 16]"
942,1378886400,7,0.239032,0.203186,0.224693,BALANCED,0.334816,0.0303596494,0.0303596494,5.6291,3.0235,true,true,"[18, 18, 14, 18, 14, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
943,1378886700,7,0.239236,0.205657,0.225805,BALANCED,0.335483,0.0303574721,0.0303574721,5.5884,2.7273,true,true,"[18, 18, 18, 18, 12, 18, 12]","[18, 18, 18, 18, 12, 18, 12]"
944,1378887000,7,0.238796,0.212343,0.228215,BALANCED,0.336929,0.0304210795,0.0304136709,6.5158,2.8948,true,true,"[19, 19, 19, 19, 11, 19, 11]","[18, 14, 18, 18, 18, 14, 18]"
945,1378887300,7,0.239059,0.206814,0.226161,BALANCED,0.335697,0.0303597594,0.0303597594,6.9483,3.1330,true,true,"[19, 19, 13, 19, 13, 19, 19]","[19, 19, 11, 19, 11, 19, 19]"
946,1378887600,7,0.235276,0.205257,0.223269,BALANCED,0.333961,0.0303696880,0.0303699987,5.4931,3.7563,true,true,"[16, 13, 16, 16, 16, 13, 16]","[18, 18, 13, 18, 13, 18, 18]"
947,1378887900,7,0.235111,0.215729,0.227358,BALANCED,0.336415,0.0303571739,0.0303571739,5.7695,2.8440,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
948,1378888200,7,0.235194,0.200100,0.221156,BALANCED,0.332694,0.0291735313,0.0291735313,4.4464,3.3353,true,true,"[19, 19, 19, 13, 19, 19, 19]","[19, 19, 19, 13, 19, 19, 19]"
949,1378888500,7,0.235762,0.188714,0.216943,BALANCED,0.330166,0.0303822169,0.0303822169,4.8888,2.8110,true,true,"[16, 16, 14, 16, 14, 16, 16]","[16, 16, 14, 16, 14, 16, 16]"
950,1378888800,7,0.235924,0.181143,0.214012,BALANCED,0.328407,0.0291407780,0.0291407780,4.4819,2.8524,true,true,"[18, 18, 18, 18, 10, 18, 10]","[18, 18, 18, 18, 10, 18, 10]"
951,1378889100,7,0.244816,0.206600,0.229529,BALANCED,0.337718,0.0304015659,0.0304015659,6.3629,2.9268,true,true,"[19, 19, 11, 19, 11, 19, 19]","[19, 19, 11, 19, 11, 19, 19]"
952,1378889400,7,0.237479,0.223500,0.231888,BALANCED,0.339133,0.0303288190,0.0303288190,4.5778,2.8990,true,true,"[17, 17, 15, 17, 15, 17, 17]","[17, 17, 14, 17, 14, 17, 17]"
953,1378889700,7,0.208094,0.205400,0.207017,BALANCED,0.324210,0.0303759114,0.0303759114,5.8934,3.0051,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
954,1378890000,7,0.197782,0.202271,0.199578,BALANCED,0.319747,0.0303773922,0.0303773922,4.2455,3.9915,true,true,"[19, 19, 14, 19, 14, 19, 19]","[16, 16, 15, 16, 15, 16, 16]"
955,1378890300,7,0.150898,0.178600,0.161979,BALANCED,0.297187,0.0291843817,0.0291843817,5.4065,2.7259,true,true,"[18, 18, 13, 18, 13, 18, 18]","[19, 19, 15, 19, 15, 19, 19]"
956,1378890600,7,0.096036,0.129914,0.109587,BALANCED,0.265752,0.0303581298,0.0303581298,4.5563,2.2915,true,true,"[16, 16, 12, 16, 12, 16, 16]","[18, 18, 15, 18, 15, 18, 18]"
957,1378890900,7,0.096301,0.113686,0.103255,BALANCED,0.261953,0.0303321918,0.0303321918,7.9986,3.5519,true,true,"[18, 18, 14, 18, 14, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
958,1378891200,7,0.178456,0.215814,0.193399,BALANCED,0.316039,0.0302144861,0.0302144861,4.4307,5.0077,true,true,"[16, 16, 15, 16, 15, 16, 16]","[19, 19, 15, 19, 15, 19, 19]"
959,1378891500,7,0.219944,0.243643,0.229423,BALANCED,0.337654,0.0302147569,0.0302147569,4.5386,3.8586,true,true,"[18, 18, 14, 18, 14, 18, 18]","[17, 17, 10, 17, 10, 17, 17]"
960,1378891800,7,0.243102,0.244329,0.243592,BALANCED,0.346155,0.0302178085,0.0302178085,5.0753,3.4378,true,true,"[18, 18, 14, 18, 14, 18, 18]","[18, 18, 14, 18, 14, 18, 18]"
961,1378892100,7,0.248082,0.245300,0.246969,BALANCED,0.348182,0.0302052131,0.0302052131,4.5106,2.9703,true,true,"[17, 17, 12, 17, 12, 17, 17]","[17, 17, 12, 17, 12, 17, 17]"
962,1378892400,7,0.247630,0.222371,0.237527,BALANCED,0.342516,0.0304526379,0.0305226425,6.5818,3.0719,true,true,"[14, 18, 18, 18, 18, 18, 14]","[17, 17, 17, 17, 11, 17, 11]"
963,1378892700,7,0.249246,0.239371,0.245296,BALANCED,0.347178,0.0304107854,0.0304107854,4.4425,2.9068,true,true,"[18, 18, 11, 18, 11, 18, 18]","[19, 19, 15, 19, 15, 19, 19]"
964,1378893000,7,0.250209,0.220814,0.238451,BALANCED,0.343071,0.0304056389,0.0304056389,5.6636,3.1531,true,true,"[13, 19, 19, 19, 19, 19, 13]","[14, 19, 19, 19, 19, 19, 14]"
965,1378893300,7,0.250267,0.221671,0.238829,BALANCED,0.343297,0.0305019068,0.0305019068,4.3799,3.0247,true,true,"[18, 18, 18, 18, 15, 18, 15]","[18, 18, 18, 18, 15, 18, 15]"
966,1378893600,7,0.250414,0.218500,0.237648,BALANCED,0.342589,0.0304551323,0.0304551323,4.8238,3.1744,true,true,"[13, 16, 16, 16, 16, 16, 13]","[13, 19, 19, 19, 19, 19, 13]"
967,1378893900,7,0.259870,0.231114,0.248368,BALANCED,0.349021,0.0304675612,0.0304675612,4.6766,4.1147,true,true,"[12, 19, 19, 19, 19, 19, 12]","[10, 18, 18, 18, 18, 18, 10]"
968,1378894200,7,0.259638,0.212086,0.240617,BALANCED,0.344370,0.0304778743,0.0304778743,5.6915,3.7163,true,true,"[13, 18, 18, 18, 18, 18, 13]","[15, 18, 18, 18, 18, 18, 15]"
969,1378894500,7,0.259476,0.205643,0.237943,BALANCED,0.342766,0.0304642685,0.0304642685,4.6182,2.8440,true,true,"[13, 16, 16, 16, 16, 16, 13]","[13, 16, 16, 16, 16, 16, 13]"
970,1378894800,7,0.259351,0.203443,0.236988,BALANCED,0.342193,0.0304777052,0.0304777052,5.7781,2.8909,true,true,"[16, 16, 16, 16, 15, 16, 15]","[17, 17, 17, 17, 14, 17, 14]"
971,1378895100,7,0.259510,0.209543,0.239523,BALANCED,0.343714,0.0305194899,0.0305219764,4.5901,2.8076,true,true,"[11, 16, 16, 16, 16, 16, 11]","[14, 17, 17, 17, 14, 14, 17]"
972,1378895400,7,0.259705,0.197543,0.234840,BALANCED,0.340904,0.0304996931,0.0305021401,5.4054,3.5984,true,true,"[14, 17, 17, 17, 17, 17, 14]","[10, 18, 18, 18, 10, 10, 18]"
973,1378895700,7,0.259479,0.192157,0.232550,BALANCED,0.339530,0.0305024409,0.0305024409,5.0369,2.8733,true,true,"[11, 18, 18, 18, 18, 18, 11]","[13, 18, 18, 18, 18, 18, 13]"
974,1378896000,7,0.259437,0.204071,0.237290,BALANCED,0.342374,0.0304858940,0.0304858940,6.4605,2.9957,true,true,"[19, 11, 19, 19, 19, 11, 19]","[16, 13, 16, 16, 16, 13, 16]"
975,1378896300,7,0.243065,0.212971,0.231028,BALANCED,0.338617,0.0305112367,0.0305112367,4.8835,2.9549,true,true,"[15, 19, 19, 19, 19, 19, 15]","[10, 17, 17, 17, 17, 17, 10]"
976,1378896600,7,0.245173,0.250100,0.247144,BALANCED,0.348286,0.0304695690,0.0304695690,6.7863,3.5872,true,true,"[16, 16, 16, 16, 10, 16, 10]","[18, 18, 18, 18, 12, 18, 12]"
977,1378896900,7,0.247688,0.253657,0.250076,EXPLORATION,0.350045,0.0303074123,0.0303080618,4.7585,3.1085,true,true,"[19, 19, 19, 19, 11, 19, 11]","[10, 19, 19, 19, 19, 19, 10]"
978,1378897200,7,0.256662,0.267900,0.261157,EXPLORATION,0.356694,0.0303157618,0.0303235703,6.9116,2.9917,true,true,"[17, 17, 17, 17, 15, 17, 15]","[15, 19, 19, 19, 19, 19, 15]"
979,1378897500,7,0.305810,0.251314,0.284012,EXPLORATION,0.370407,0.0303642812,0.0303642812,4.9051,3.4116,true,true,"[17, 17, 17, 17, 14, 17, 14]","[17, 17, 17, 17, 10, 17, 10]"
980,1378897800,7,0.631702,0.246271,0.477530,EXPLORATION,0.486518,0.0293431316,0.0293431316,5.4941,5.6416,true,true,"[19, 19, 19, 19, 10, 19, 10]","[19, 19, 19, 19, 10, 19, 10]"
981,1378898100,7,0.828723,0.237943,0.592411,EXPLORATION,0.555447,0.0305568427,0.0305568427,4.3825,5.9828,true,true,"[16, 16, 16, 16, 12, 16, 12]","[16, 16, 16, 16, 12, 16, 12]"
982,1378898400,7,0.972465,0.236214,0.677964,EXPLORATION,0.606779,0.0305577529,0.0305577529,5.3527,6.9609,true,true,"[17, 14, 17, 17, 17, 14, 17]","[19, 12, 19, 19, 19, 12, 19]"
983,1378898700,7,1.000000,0.242343,0.696937,EXPLORATION,0.618162,0.0305608875,0.0305608875,4.8300,5.9246,true,true,"[18, 18, 18, 18, 15, 18, 15]","[18, 18, 18, 18, 11, 18, 11]"
984,1378899000,7,1.000000,0.228300,0.691320,EXPLORATION,0.614792,0.0305539993,0.0305539993,7.0498,6.8093,true,true,"[18, 15, 18, 18, 18, 15, 18]","[16, 10, 16, 16, 16, 10, 16]"
985,1378899300,7,1.000000,0.226700,0.690680,EXPLORATION,0.614408,0.0305634098,0.0305634098,4.7454,7.3001,true,true,"[17, 17, 17, 17, 15, 17, 15]","[17, 17, 17, 17, 10, 17, 10]"
986,1378899600,7,1.000000,0.222243,0.688897,EXPLORATION,0.613338,0.0305632266,0.0305632266,4.8330,6.2485,true,true,"[19, 19, 19, 19, 12, 19, 12]","[16, 16, 16, 16, 13, 16, 13]"
987,1378899900,7,1.000000,0.231200,0.692480,EXPLORATION,0.615488,0.0306058588,0.0306058588,4.8148,5.8574,true,true,"[19, 19, 19, 19, 15, 19, 15]","[18, 18, 18, 18, 11, 18, 11]"
988,1378900200,7,1.000000,0.236114,0.694446,EXPLORATION,0.616667,0.0305001658,0.0305001658,4.4410,7.3744,true,true,"[17, 12, 17, 17, 17, 12, 17]","[18, 10, 18, 18, 18, 10, 18]"
989,1378900500,7,1.000000,0.230500,0.692200,EXPLORATION,0.615320,0.0305139785,0.0305139785,5.4898,8.2324,true,true,"[19, 11, 19, 19, 19, 11, 19]","[17, 12, 17, 17, 17, 12, 17]"
990,1378900800,7,1.000000,0.231629,0.692651,EXPLORATION,0.615591,0.0305248354,0.0305209772,4.5749,6.2090,true,true,"[18, 18, 18, 18, 11, 18, 11]","[19, 13, 19, 19, 19, 13, 19]"
991,1378901100,7,1.000000,0.227114,0.690846,EXPLORATION,0.614507,0.0305100754,0.0305100754,7.3648,7.1980,true,true,"[18, 12, 18, 18, 18, 12, 18]","[18, 10, 18, 18, 18, 10, 18]"
992,1378901400,7,1.000000,0.231057,0.692423,EXPLORATION,0.615454,0.0305434213,0.0305434213,5.1252,6.4511,true,true,"[19, 15, 19, 19, 19, 15, 19]","[16, 14, 16, 16, 16, 14, 16]"
993,1378901700,7,1.000000,0.220943,0.688377,EXPLORATION,0.613026,0.0305180253,0.0305142924,4.8467,7.4478,true,true,"[18, 18, 18, 18, 15, 18, 15]","[17, 14, 17, 17, 17, 14, 17]"
994,1378902000,7,1.000000,0.190157,0.676063,EXPLORATION,0.605638,0.0304315917,0.0304303470,4.2598,6.0612,true,true,"[13, 19, 19, 19, 19, 19, 13]","[10, 19, 19, 19, 10, 10, 19]"
995,1378902300,7,1.000000,0.203857,0.681543,EXPLORATION,0.608926,0.0292399974,0.0292399974,6.1908,7.1103,true,true,"[15, 16, 16, 16, 16, 16, 15]","[15, 17, 17, 17, 17, 17, 15]"
996,1378902600,7,1.000000,0.204700,0.681880,EXPLORATION,0.609128,0.0292918595,0.0292918595,4.3249,7.6532,true,true,"[19, 19, 19, 19, 15, 19, 15]","[17, 17, 17, 17, 11, 17, 11]"
997,1378902900,7,1.000000,0.185471,0.674189,EXPLORATION,0.604513,0.0304420163,0.0304420163,4.6663,5.7005,true,true,"[12, 17, 17, 17, 17, 17, 12]","[13, 16, 16, 16, 16, 16, 13]"
